id_phim,tenphim,trangthai,daodien,thoiluong,phude,namsx,quocgia,theloai,dophangiai,luotxem,rating,vote
297,Tình Nhân Bên Hồ,Hoàn thành,Michael Mayer,98.0,Vietsub,2018,Âu Mỹ,"Hài hước, Chính kịch",HD,457.0,8.0,1.0
298,Trận chiến đồi 400,Hoàn thành,Christopher Ray,87.0,Vietsub,2023,Âu Mỹ,"Hành động, Chiến tranh",HD,807.0,8.0,1.0
300,Khu Vườn Huyền Bí,Hoàn thành,Marc Munden,99.0,Vietsub,2020,Pháp,"Chính kịch, Gia đình",HD,478.0,8.0,1.0
301,Alice Trăng Rằm,Hoàn thành,Zhang Linzi,103.0,Vietsub,2020,Trung Quốc,"Tình cảm, Hài hước",HD,647.0,8.0,1.0
302,Chuyện Tình Của Mary,Hoàn thành,"Peter Farrelly, Bobby Farrelly",119.0,Vietsub,1997,Âu Mỹ,"Tình cảm, Hài hước",HD,552.0,8.0,1.0
303,Rất Muốn Đến Thế Giới Của Em Để Yêu Em,Hoàn thành,Tôn Lâm,94.0,Vietsub,2022,Trung Quốc,"Tình cảm, Chính kịch",HD,774.0,8.0,1.0
304,Nơi Chở Che Cho Con,Hoàn thành,Ron Krauss,101.0,Vietsub,2013,Âu Mỹ,"Chính kịch, Tâm lý",HD,406.0,8.0,1.0
305,Mỗi Ngày Một Thân Xác,Hoàn thành,Michael Sucsy,97.0,Vietsub,2018,Âu Mỹ,Tình cảm,HD,666.0,8.0,1.0
306,Cô Vợ Hờ,Hoàn thành,Dennis Dugan,117.0,Vietsub,2011,Âu Mỹ,"Tình cảm, Hài hước",HD,683.0,8.0,1.0
307,Quyền Lực Ngầm,Hoàn thành,James Gray,118.0,Vietsub,2007,Âu Mỹ,"Chính kịch, Hình sự",HD,591.0,8.0,1.0
309,Địch Nhân Kiệt: Khế Ước Minh Thần,Hoàn thành,Bàng Ánh Hóa,76.0,Vietsub,2022,Trung Quốc,"Chính kịch, Bí ẩn",HD,732.0,8.0,1.0
310,Cứu Rỗi Linh Hồn,Hoàn thành,Lee Daniels,112.0,Vietsub,2024,Âu Mỹ,Kinh dị,HD,695.0,8.0,1.0
311,Lời Tiên Tri Lượng Tử Q18,Đang chiếu,Zero Chou,47.0,Vietsub,2024,Đài Loan,"Viễn tưởng, Khoa học, Bí ẩn",HD,694.0,8.0,1.0
312,Vĩnh Dạ Trường Minh,Hoàn thành,Wu Cheng Feng,45.0,VietSub,2024,Trung Quốc,"Tình cảm, Tâm lý, Phiêu lưu, Cổ trang, Võ thuật",HD,14219.0,8.0,1.0
313,SunsetxVibes: Rung Cảm Hoàng Hôn,Hoàn thành,Puwadon Naosopa,45.0,VietSub,2024,Thái Lan,"Tình cảm, Chính kịch, Tâm lý",HD,16356.0,8.0,1.0
314,Tinh Hà Xán Lạn,Hoàn thành,Phí Chấn Tường,45.0,Vietsub,2022,Trung Quốc,"Tình cảm, Cổ trang",HD,116328.0,7.2,11.0
315,Thần Thoại 2,Hoàn thành,Mã Sở Thành,129.0,Vietsub,2024,Trung Quốc,"Hành động, Phiêu lưu, Chính kịch",HD,2473.0,8.0,1.0
316,Trần Thiên Thiên Trong Lời Đồn,Hoàn thành,Tra Truyền Nghị,45.0,Vietsub,2020,Trung Quốc,"Hài hước, Cổ trang, Viễn tưởng",HD,59586.0,10.0,1.0
319,Đẹp Trai Thấy Sai Sai,Hoàn thành,Nam Dong Hyeop,101.0,Lồng Tiếng,2024,Hàn Quốc,"Hài hước, Kinh dị, Tâm lý, Bí ẩn",HD,10461.0,8.0,1.0
320,Ngọn Lửa,Hoàn thành,Karim Aïnouz,120.0,Vietsub,2024,Âu Mỹ,Chính kịch,HD,419.0,8.0,1.0
322,SUGA: Road to D-DAY,Hoàn thành,Park Jun-soo,81.0,Vietsub,2023,Hàn Quốc,Âm nhạc,HD,699.0,8.0,1.0
323,Biệt Đội Thuốc Lá,Hoàn thành,Quentin Dupieux,80.0,Vietsub,2022,Pháp,Hài hước,HD,397.0,8.0,1.0
324,Nữ Sinh Cuồng Yêu,Hoàn thành,Stasya Tolstaya,96.0,Vietsub,2024,Nga,Phim 18+,HD,3049.0,8.0,1.0
325,Cha Dượng,Hoàn thành,Nelson McCormick,101.0,Vietsub,2009,Âu Mỹ,Kinh dị,HD,664.0,8.0,1.0
326,Nữ Tặc Nhà Giàu,Hoàn thành,Fred Wolf,97.0,Vietsub,2008,Âu Mỹ,Hài hước,HD,537.0,8.0,1.0
327,Sự Khác Biệt,Hoàn thành,Cindy Chupack,100.0,Vietsub,2019,Âu Mỹ,Hài hước,HD,409.0,8.0,1.0
330,Trùng Khởi Chi Cực Hải Thính Lôi,Hoàn thành,ANZI PAN,45.0,Vietsub,2020,Trung Quốc,"Phiêu lưu, Bí ẩn, Viễn tưởng",HD,2550.0,8.0,1.0
331,Giáng Sinh Vùng Quê,Hoàn thành,Maclain Nelson,84.0,Vietsub,2018,Trung Quốc,"Tình cảm, Chính kịch",HD,534.0,8.0,1.0
332,Gai Tình,Đang chiếu,Xi Zi,15.0,Vietsub,2024,Trung Quốc,"Hành động, Cổ trang, Tình cảm",HD,5372.0,8.0,1.0
334,Gió Thổi Bán Hạ (Dã Man Sinh Trưởng),Hoàn thành,"Fu Dong Yu, Mao Wei",46.0,Thuyết Minh,2022,Trung Quốc,"Tâm lý, Gia đình",HD,19734.0,8.0,1.0
339,Bạn Gái Yêu Quái của Tôi,Hoàn thành,Miki Takahiro,35.0,VietSub,2024,Nhật Bản,"Tình cảm, Chính kịch, Tâm lý, Phiêu lưu, Hành động, Viễn tưởng",HD,2906.0,8.0,1.0
340,Trai Bao Ống Nước,Hoàn thành,Topel Lee,118.0,Vietsub,2022,Philippines,"Chính kịch, Phim 18+",HD,2161.0,8.0,1.0
341,Mất Tích 3,Hoàn thành,Jack Bender,45.0,Vietsub,2006,Âu Mỹ,"Chính kịch, Phiêu lưu, Viễn tưởng",HD,1707.0,8.0,1.0
342,Mất Tích 4,Hoàn thành,Jack Bender,45.0,Vietsub,2008,Âu Mỹ,"Chính kịch, Phiêu lưu, Viễn tưởng",HD,1105.0,8.0,1.0
343,Pamali: Làng Tử Thi,Hoàn thành,Bobby Prasetyo,97.0,Vietsub,2023,Indonesia,"Kinh dị, Bí ẩn",HD,1209.0,8.0,1.0
344,Thiên Thần Hủy Diệt 2,Hoàn thành,Tony Lou Chun-Ku,93.0,Vietsub,1992,Hồng Kông,"Chính kịch, Hành động",HD,566.0,8.0,1.0
345,Bạn Cùng Phòng,Hoàn thành,Isao Yukisada,118.0,Vietsub,2010,Nhật Bản,Chính kịch,HD,387.0,8.0,1.0
346,Thỏa Thuận Với Quỷ Dữ,Hoàn thành,Lee Won-tae,116.0,Vietsub,2023,Hàn Quốc,"Chính kịch, Hình sự",HD,1360.0,8.0,1.0
347,Maksym Osa: Vàng Của Người Sói,Hoàn thành,Myroslav Latyk,100.0,Vietsub,2022,Nga,Bí ẩn,HD,454.0,8.0,1.0
348,Asterix Và Obelix: Vương Quốc Trung Cổ,Hoàn thành,Guillaume Canet,112.0,Vietsub,2023,Pháp,"Hài hước, Phiêu lưu, Gia đình",HD,477.0,8.0,1.0
350,Nữ Chiến Binh,Hoàn thành,Dallas King,95.0,Vietsub,2019,Âu Mỹ,"Chính kịch, Hành động, Hình sự",HD,630.0,8.0,1.0
351,Mộc Phủ Phong Vân,Hoàn thành,Vu Vinh Quang,42.0,VietSub,2012,Trung Quốc,"Tình cảm, Chính kịch, Tâm lý, Cổ trang",HD,2251.0,8.0,1.0
352,Người Vợ Thân Quen (Bản Thái),Hoàn thành,Liaw Kittikorn Liawsirikun,60.0,Thuyết Minh,2024,Thái Lan,"Tình cảm, Chính kịch, Tâm lý",HD,4958.0,8.0,1.0
353,Gia Sư,Hoàn thành,Jordan Ross,92.0,Vietsub,2023,Âu Mỹ,Bí ẩn,HD,426.0,8.0,1.0
355,Nữ Sinh Ngoan Hiền,Hoàn thành,Artemio Abad,52.0,Vietsub,2024,Philippines,Phim 18+,HD,2912.0,8.0,1.0
356,Anita: Nữ thần Thụy Điển,Hoàn thành,Torgny Wickman,95.0,Vietsub,1973,Pháp,Phim 18+,HD,2893.0,8.0,1.0
357,Mất Tích 6,Hoàn thành,Jack Bender,45.0,Vietsub,2010,Âu Mỹ,"Chính kịch, Phiêu lưu, Viễn tưởng",HD,1118.0,8.0,1.0
358,Mất Tích 5,Hoàn thành,Jack Bender,45.0,Vietsub,2009,Âu Mỹ,"Chính kịch, Phiêu lưu, Viễn tưởng",HD,1139.0,8.0,1.0
359,Giếng Quỷ,Hoàn thành,Federico Zampaglione,91.0,Vietsub,2024,Ý,Phiêu lưu,HD,435.0,8.0,1.0
361,Nữ Sát Nhân,Hoàn thành,Lucky McKee,102.0,Vietsub,2011,Âu Mỹ,"Chính kịch, Kinh dị",HD,582.0,8.0,1.0
362,Mười Sáu Ngọn Nến,Hoàn thành,John Hughes,93.0,Vietsub,1984,Âu Mỹ,"Tình cảm, Hài hước",HD,467.0,8.0,1.0
363,Hung Bạo,Hoàn thành,Larry Clark,113.0,Vietsub,2001,Âu Mỹ,"Chính kịch, Hình sự",HD,485.0,8.0,1.0
364,Chiến Thần Tam Giới,Hoàn thành,Nag Ashwin,176.0,Vietsub,2024,Ấn Độ,"Chính kịch, Hành động, Viễn tưởng",HD,1065.0,8.0,1.0
365,Nhà Nghỉ Bates 4,Hoàn thành,Tucker Gates,45.0,Vietsub,2016,Âu Mỹ,"Chính kịch, Kinh dị, Bí ẩn",HD,924.0,8.0,1.0
366,Biệt Đội Săn Mồi,Hoàn thành,M. J. Bassett,106.0,Vietsub,2020,Âu Mỹ,"Phiêu lưu, Hành động",HD,672.0,8.0,1.0
367,Bùa Hình Nhân,Hoàn thành,Phontharis Chotkijsadarsopon,107.0,Vietsub,2023,Thái Lan,Kinh dị,HD,995.0,8.0,1.0
369,Chuyện Rùng Rợn Ở Amityville,Hoàn thành,Andrew Douglas,90.0,Vietsub,2005,Âu Mỹ,Kinh dị,HD,730.0,8.0,1.0
370,Trận Chiến Cảng Arthur,Hoàn thành,Toshio Masuda,185.0,Vietsub,1980,Nhật Bản,"Chính kịch, Chiến tranh",HD,404.0,8.0,1.0
372,Thiết Huyết Nam Nhi,Hoàn thành,Trang Vĩ Kiện,45.0,Vietsub,1991,Hồng Kông,"Hành động, Hình sự",HD,1099.0,8.0,1.0
373,Mission of the Warriors,Hoàn thành,"Mộng Kế, Vương Dĩ",45.0,Vietsub,2001,Trung Quốc,"Cổ trang, Võ thuật",HD,1088.0,8.0,1.0
374,Bắc Đẩu Song Hùng,Hoàn thành,Lý Đình Luân,45.0,Vietsub,1983,Hồng Kông,"Tình cảm, Tâm lý",HD,1178.0,8.0,1.0
378,Dọc Đường Gió Bụi,Hoàn thành,James Mangold,136.0,Vietsub,2005,Âu Mỹ,"Chính kịch, Âm nhạc",HD,326.0,8.0,1.0
379,Anh Giai Nằm Vùng,Hoàn thành,Malcolm D. Lee,86.0,Vietsub,2002,Âu Mỹ,"Hài hước, Hành động",HD,506.0,8.0,1.0
380,Ký Ức Tuổi Thơ,Hoàn thành,Nick Cheuk,95.0,Vietsub,2023,Hồng Kông,Chính kịch,HD,1393.0,8.0,1.0
382,John Adams,Hoàn thành,Tom Hooper,60.0,Vietsub,2008,Âu Mỹ,Chính kịch,HD,614.0,8.0,1.0
383,Gặp Em Ở Manhattan,Hoàn thành,Lý Cự Nguyên,103.0,Thuyết Minh,2017,Trung Quốc,Tâm lý,HD,1816.0,8.0,1.0
384,Cớm Bẩn,Hoàn thành,Chris Fisher,97.0,Vietsub,2006,Âu Mỹ,"Chính kịch, Hình sự",HD,436.0,8.0,1.0
385,Giáng Sinh Của Carol,Hoàn thành,Michael M. Scott,84.0,Vietsub,2012,Canada,"Tâm lý, Gia đình",HD,351.0,8.0,1.0
386,Yêu Nữ Rắn Đen,Hoàn thành,Joe D'Amato,97.0,Vietsub,1976,Ý,"Chính kịch, Kinh dị",HD,469.0,8.0,1.0
391,Khu Rừng Tuổi Thơ,Hoàn thành,Yim Soon-rye,99.0,Thuyết Minh,2018,Hàn Quốc,"Tâm lý, Gia đình",HD,729.0,8.0,1.0
392,Cặp Đôi Hoàn Hảo 1,Hoàn thành,Susanne Bier,45.0,Vietsub,2024,Âu Mỹ,"Chính kịch, Hình sự",HD,815.0,8.0,1.0
394,Dhevaprom: Poncheewan,Hoàn thành,King Somching Srisupap,45.0,VietSub,2024,Thái Lan,"Tình cảm, Chính kịch, Tâm lý",HD,2949.0,8.0,1.0
395,Vương Hậu Margot,Hoàn thành,Patrice Chéreau,138.0,Vietsub,1994,Pháp,Chính kịch,HD,314.0,8.0,1.0
396,Ác Quỷ Sàn Catwalk,Hoàn thành,Nicolas Winding Refn,106.0,Vietsub,2016,Âu Mỹ,Tâm lý,HD,1872.0,8.0,1.0
397,Dìdi,Hoàn thành,Sean Wang,94.0,Vietsub,2024,Âu Mỹ,"Hài hước, Chính kịch",HD,355.0,8.0,1.0
398,Chú Chó Đeo Giày Marcel,Hoàn thành,Dean Fleischer-Camp,90.0,Vietsub,2022,Âu Mỹ,"Hài hước, Chính kịch, Phiêu lưu, Gia đình",HD,282.0,8.0,1.0
400,Mẹ Tôi Là Rocker,Hoàn thành,Jonathan Demme,100.0,Vietsub,2015,Âu Mỹ,"Hài hước, Chính kịch, Âm nhạc",HD,329.0,8.0,1.0
403,Nghi Phạm Số 0,Hoàn thành,E. Elias Merhige,99.0,Vietsub,2004,Âu Mỹ,Hình sự,HD,578.0,8.0,1.0
405,Nữ Hiệp Xuất Sắc,Đang chiếu,杨泰,15.0,Vietsub,2024,Trung Quốc,"Chính kịch, Tình cảm, Tâm lý, Cổ trang",HD,2250.0,8.0,1.0
406,Ác Linh Trong Xác Mẹ,Hoàn thành,Hadrah Daeng Ratu,96.0,Vietsub,2024,Indonesia,"Kinh dị, Chính kịch",HD,3402.0,8.0,1.0
408,Di Tản An Toàn Từ Thế Kỷ 21,Hoàn thành,Li Yang,98.0,Vietsub,2024,Trung Quốc,"Hài hước, Viễn tưởng",HD,543.0,8.0,1.0
409,Cô Nương Ham Tiền,Hoàn thành,Li Tian,45.0,VietSub,2024,Trung Quốc,"Tình cảm, Hài hước, Chính kịch, Tâm lý, Cổ trang",HD,4547.0,8.0,1.0
410,Đả Nữ Báo Thù,Hoàn thành,오승욱,114.0,Vietsub,2024,Hàn Quốc,Hình sự,CAM,3555.0,8.0,1.0
411,Cuồng Phong,Hoàn thành,Từ Kỷ Châu,46.0,Vietsub,2023,Trung Quốc,"Hành động, Tâm lý, Hình sự, Phiêu lưu",FHD,142565.0,6.0,2.0
412,Tứ Phương Quán,Hoàn thành,Zhao Qi Chen,45.0,Thuyết Minh,2024,Trung Quốc,"Tình cảm, Hài hước, Chính kịch, Tâm lý, Cổ trang",HD,12039.0,8.0,1.0
415,Vén Màn Tội Ác,Hoàn thành,Kim Sung Yong,60.0,Thuyết Minh,2021,Hàn Quốc,"Hành động, Tâm lý, Hình sự, Phiêu lưu",HD,21739.0,8.0,1.0
416,Liễu Chu Ký (Kiều Tàng),Hoàn thành,"Lưu Quốc Nam, Tùng Hiểu",45.0,Thuyết Minh,2024,Trung Quốc,"Tình cảm, Chính kịch, Cổ trang",HD,135706.0,10.0,1.0
418,Vua Học Đường,Hoàn thành,Yoo Je Won,65.0,Thuyết Minh,2014,Hàn Quốc,"Tình cảm, Tâm lý, Gia đình, Học đường",HD,22976.0,8.0,1.0
421,Long Châu Truyền Kỳ,Hoàn thành,"Chu Thiểu Kiệt, Chu Viễn Chu",35.0,Thuyết Minh,2017,Trung Quốc,"Cổ trang, Võ thuật",HD,147311.0,8.5,2.0
424,Bộ Bộ Kinh Tâm,Hoàn thành,Lý Quốc Lập,49.0,Vietsub,2015,Trung Quốc,Cổ trang,HD,22531.0,8.0,1.0
427,Kẻ Sát Nhân: Đứa Trẻ Có Thể Chết,Hoàn thành,Choi Jae-hoon,95.0,Vietsub,2022,Hàn Quốc,"Hành động, Hình sự, Bí ẩn",HD,3435.0,8.0,1.0
428,Cho Đến Khi Tôi Phá Hủy Gia Đình Của Chồng,Đang chiếu,"Muroi Takehito, Yoshida Taizo, Ueda Jin",49.0,Vietsub,2024,Nhật Bản,"Chính kịch, Tình cảm, Tâm lý, Gia đình",HD,2155.0,8.0,1.0
429,Hoàng Hậu Woo,Hoàn thành,Jung Se Kyo,,Vietsub,2024,Hàn Quốc,"Cổ trang, Tình cảm, Chính kịch, Tâm lý",HD,7484.0,8.0,1.0
430,Phàm Nhân Ca,Đang chiếu,Jian Chuan He,45.0,VietSub,2024,Trung Quốc,"Tình cảm, Chính kịch, Tâm lý, Gia đình",HD,3074.0,8.0,1.0
431,Khi Ngón Tay Anh Chạm Vào Hơi Ấm Của Em,Hoàn thành,Yang Kyung Hee,60.0,VietSub,2024,Hàn Quốc,"Tình cảm, Tâm lý, Gia đình, Học đường",HD,1832.0,8.0,1.0
433,Ông Bố Đối Đầu,Hoàn thành,표민수,66.0,Thuyết Minh,2024,Hàn Quốc,Hình sự,HD,12179.0,8.0,1.0
434,Mặt Trời Của Chàng Joo,Hoàn thành,Jin Hyeok,30.0,VietSub,2013,Hàn Quốc,"Hài hước, Tâm lý, Kinh dị",HD,16646.0,8.0,1.0
435,Chuyện Tình Trớ Trêu,Hoàn thành,Topel Lee,101.0,Vietsub,2023,Philippines,Chính kịch,HD,6770.0,8.0,1.0
437,Những Người Thừa Kế,Hoàn thành,"Kang Shin Hyo, Boo Sung Chul",60.0,VietSub,2013,Hàn Quốc,"Hài hước, Tâm lý, Tình cảm, Chính kịch, Gia đình",HD,50685.0,8.0,1.0
438,Chạy Đâu Cho Thoát,Hoàn thành,Liu Ren Zhi,59.0,Vietsub,2014,Hàn Quốc,"Tình cảm, Tâm lý",HD,11797.0,8.0,1.0
440,Yêu Từng Centimet,Hoàn thành,Phan Việt,45.0,Thuyết Minh,2020,Trung Quốc,"Tình cảm, Tâm lý",HD,37341.0,8.0,1.0
442,Cô Nàng Đẹp Trai,Hoàn thành,Hong Sung Chang,60.0,Vietsub,2009,Hàn Quốc,"Tình cảm, Hài hước, Chính kịch, Tâm lý",HD,18066.0,8.0,1.0
443,Lương Tâm Kẻ Bắt Cóc (Ngày Bắt Cóc),Hoàn thành,Park Yoo Young,,VietSub,2023,Hàn Quốc,"Tình cảm, Chính kịch, Tâm lý, Bí ẩn, Hình sự",HD,21982.0,8.0,1.0
444,Gia Tài Của Ngoại,Hoàn thành,Pat Boonnitipat,127.0,VietSub,2024,Thái Lan,"Tình cảm, Chính kịch, Tâm lý, Gia đình",HD,4621.0,8.0,1.0
453,Xấu Xí,Hoàn thành,McG,100.0,VietSub,2024,Âu Mỹ,"Tình cảm, Hài hước, Chính kịch, Tâm lý, Viễn tưởng, Khoa học",HD,598.0,8.0,1.0
454,Chàng Nữ Phi Công,Hoàn thành,Kim Han Gyul,111.0,VietSub,2024,Hàn Quốc,"Hài hước, Tình cảm, Tâm lý, Phiêu lưu",HD,2620.0,8.0,1.0
456,Nữ Hoàng Nước Mắt,Hoàn thành,"Jang Young Woo, Kim Hee Won",45.0,Thuyết Minh,2024,Hàn Quốc,"Tình cảm, Hài hước, Tâm lý, Gia đình",HD,218993.0,8.0,3.0
457,Avatar 2: Dòng Chảy Của Nước,Hoàn thành,James Cameron,120.0,Vietsub,2022,Âu Mỹ,"Hành động, Phiêu lưu",FHD,22292.0,8.0,1.0
458,Khu Vườn Hoàng Kim,Hoàn thành,Lee Dae Young,34.0,Lồng Tiếng,2019,Hàn Quốc,Tình cảm,HD,23078.0,8.0,1.0
459,Người Chưa Từng Sai,Hoàn thành,Boonyathorn Kitiphattakon,45.0,Thuyết Minh,2024,Thái Lan,"Tình cảm, Tâm lý",HD,2590.0,8.0,1.0
460,Tình Yêu Trở Về Mái Ấm,Đang chiếu,Kim Da Ye,70.0,VietSub,2024,Hàn Quốc,"Tình cảm, Chính kịch, Tâm lý, Gia đình",HD,4305.0,8.0,1.0
462,Niên Sử Ký Arthdal: Thanh Gươm Của Aramun,Hoàn thành,Kim Kwang Shik,,VietSub,2023,Hàn Quốc,"Tình cảm, Chính kịch, Tâm lý, Hành động, Cổ trang",HD,15633.0,10.0,2.0
463,Doona!,Hoàn thành,Lee Jeong Hyo,,VietSub,2023,Hàn Quốc,"Tình cảm, Tâm lý",HD,47861.0,10.0,2.0
464,Trung học trong trắng,Hoàn thành,"Yuka Yasukawa, Ryō Ōta",52.0,Vietsub,2024,Nhật Bản,Chính kịch,HD,540.0,8.0,1.0
466,Thiên Thần Nhân Gian,Hoàn thành,Jon Gunn,118.0,Vietsub,2024,Âu Mỹ,Chính kịch,HD,308.0,8.0,1.0
467,Tay đấm Ba Lan,Hoàn thành,Mitja Okorn,150.0,Vietsub,2024,Ba Lan,Chính kịch,HD,238.0,8.0,1.0
468,Bí mật giới thể thao: Hope Solo vs. Liên đoàn bóng đá Mỹ,Hoàn thành,Nina Meredith,73.0,Vietsub,2024,Âu Mỹ,Tài liệu,HD,268.0,8.0,1.0
469,Apollo 13: Sống sót,Hoàn thành,Pete Middleton,98.0,Vietsub,2024,Anh,Tài liệu,HD,291.0,8.0,1.0
471,Lão Già Gân,Hoàn thành,"Jonathan E Steinberg, Robert Levine",60.0,Vietsub,2022,Âu Mỹ,"Hành động, Hình sự",HD,5525.0,8.0,1.0
472,Tạm Biệt Lũ Ngốc,Hoàn thành,Albert Dupontel,87.0,Vietsub,2020,Pháp,"Hài hước, Chính kịch",HD,247.0,8.0,1.0
473,Vũ Nữ Thoát Y,Hoàn thành,Lorene Scafaria,110.0,Vietsub,2019,Âu Mỹ,"Hài hước, Chính kịch, Hình sự",HD,521.0,8.0,1.0
474,Sát Thủ Mozu,Hoàn thành,羽住英一郎,116.0,Vietsub,2015,Nhật Bản,Hình sự,HD,447.0,8.0,1.0
475,Dịch Vụ Ca Đêm,Hoàn thành,Ron Howard,106.0,Vietsub,1982,Âu Mỹ,Hài hước,HD,282.0,8.0,1.0
476,Henri,Hoàn thành,Octavian O.,89.0,Vietsub,2017,Âu Mỹ,"Chính kịch, Hành động",HD,392.0,8.0,1.0
477,Nửa Đêm Tại Pera Palace,Hoàn thành,Elif Usman,45.0,Vietsub,2022,Thổ Nhĩ Kỳ,"Chính kịch, Bí ẩn, Hình sự",HD,553.0,8.0,1.0
478,Nửa Đêm Tại Pera Palace 2,Hoàn thành,Elif Usman,,Vietsub,2024,Thổ Nhĩ Kỳ,"Chính kịch, Bí ẩn, Hình sự",HD,557.0,8.0,1.0
479,Bí Mật Giới Thể Thao: Vụ Sát Hại Air McNair,Hoàn thành,"Taylor Alexander Ward, Rodney Lucas",58.0,Vietsub,2024,Âu Mỹ,"Hình sự, Tài liệu",HD,278.0,8.0,1.0
480,Tây Thi Tân Truyện,Hoàn thành,Dai Yilin,105.0,Vietsub,2024,Trung Quốc,"Tình cảm, Bí ẩn",HD,701.0,8.0,1.0
481,Tham Vọng Hôn Nhân,Hoàn thành,Kim Jung Min,60.0,VietSub,2022,Hàn Quốc,"Chính kịch, Tình cảm, Tâm lý, Phiêu lưu, Gia đình",HD,10864.0,8.0,1.0
482,Phẩm Chất Quý Cô,Hoàn thành,"Jun Ji-hyun, Kwon Young-il",70.0,Thuyết Minh,2019,Hàn Quốc,"Tình cảm, Tâm lý",HD,43657.0,9.7,3.0
483,Trường An Bí Văn Lục: Nhiếp Ẩn Nương,Hoàn thành,Vương Dĩnh,85.0,Vietsub,2024,Trung Quốc,"Hành động, Cổ trang",HD,791.0,8.0,1.0
484,Chó Săn Chiến Tranh,Hoàn thành,Isaac Florentine,94.0,Vietsub,2024,Âu Mỹ,"Hành động, Hình sự",HD,1136.0,8.0,1.0
485,Kẻ Mù,Sắp chiếu,Andrew Hyatt,110.0,Vietsub,2023,Âu Mỹ,Chính kịch,HD,582.0,8.0,1.0
486,Vũ Thành,Hoàn thành,Tunku Mona Riza,115.0,Vietsub,2023,Malaysia,Chính kịch,HD,297.0,8.0,1.0
487,Vũ Nữ Thoát Y,Hoàn thành,Albert Langitan,90.0,Vietsub,2023,Philippines,"Chính kịch, Phim 18+",HD,7969.0,8.0,1.0
